gasoline_shock_pct,diesel_shock_pct,direct_index_increment,indirect_index_increment,indirect_log_change,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
10.0,95.0,1.6409283075941357,0.5556364376290646,0.0016873980951006497,331.2047467189847,328.92991557299496,3.676819429307702,3.7
10.0,100.0,1.658530245329732,0.5767193962808003,0.0017513683586427415,331.24343161537206,328.94281053845737,3.680883848329804,3.7
10.0,105.0,1.676132183065328,0.5972830336585808,0.001813758946956273,331.2815971904854,328.95553239682846,3.6848937049913593,3.7
10.0,110.00000000000001,1.6937341208009244,0.6173523501627401,0.0018746460002978652,331.31926844472514,328.9680894815751,3.6888516259532325,3.7
10.0,115.00000000000001,1.7113360585365207,0.636950582555108,0.0019341002832887417,331.35646861485316,328.9804895382844,3.692760052580004,3.7
10.0,120.00000000000001,1.728937996272117,0.6560993660724632,0.0019921876793402584,331.3932193361061,328.99273977870206,3.696621257972445,3.7
10.0,125.0,1.7465399340077132,0.6748188783287943,0.0020489696295111297,331.429540786098,329.00484692869935,3.7004373620865576,3.7
10.0,130.0,1.7641418717433093,0.6931279674076186,0.002104503523126231,331.4654518129125,329.0168172709709,3.7042103451915755,3.7
10.0,135.0,1.7817438094789055,0.7110442661841468,0.002158843046383104,331.50097004942455,329.0286566831415,3.707942059881083,3.7
10.0,140.0,1.799345747214502,0.7285842946164696,0.002212038494254442,331.5361120155925,329.0403706718642,3.7116342418204638,3.7
10.0,145.00000000000003,1.816947684950098,0.7457635514939485,0.0022641370502284653,331.57089321020555,329.0519644034019,3.7152885193860987,3.7
10.0,150.0,1.8345496226856945,0.7625965969205369,0.002315183037786606,331.60532819336777,329.0634427311226,3.7189064223317168,3.7
10.0,155.0,1.8521515604212906,0.7790971266336753,0.0023652181469772803,331.6394306608165,329.0748102202722,3.7224893895965545,3.7
10.0,160.0,1.8697534981568869,0.7952780391097863,0.0024142816389878265,331.6732135110282,329.0860711703428,3.7260387763558556,3.7
10.0,165.0,1.887355435892483,0.8111514962806357,0.0024624105312297064,331.7066889059346,329.0972296353115,3.7295558603999015,3.7
10.0,170.00000000000003,1.9049573736280794,0.8267289785769486,0.002509639765122831,331.73986832596654,329.10828944198886,3.73304184791737,3.7
10.0,175.0,1.9225593113636756,0.8420213349237,0.002556002358484123,331.77276262004887,329.11925420668297,3.736497878747815,3.7
10.0,180.0,1.9401612490992717,0.8570388282327301,0.002601529544185043,331.8053820510935,329.1301273503645,3.739925031161527,3.7
10.0,185.0,1.9577631868348682,0.8717911768707427,0.0026462508965365106,331.8377363374671,329.14091211248905,3.743324326216305,3.7
10.0,190.0,1.9753651245704644,0.8862875925225709,0.0026901944466821196,331.8698346908546,329.1516115636182,3.7466967317355064,3.7
10.0,195.00000000000003,1.9929670623060605,0.9005368148193272,0.00273338678812715,331.90168585088685,329.1622286169623,3.7500431659463036,3.8
10.0,200.0,2.0105690000416567,0.91454714305761,0.0027758531733983074,331.9332981168608,329.1727660389536,3.7533645008122507,3.8
10.0,205.00000000000003,2.028170937777253,0.9283264652981803,0.002817617602713905,331.96467937683695,329.1832264589457,3.7566615650904636,3.8
10.0,210.0,2.0457728755128493,0.9418822850997156,0.002858702905444099,331.9958371343741,329.1936123781247,3.7599351471404794,3.8
10.0,215.0,2.0633748132484455,0.9552217461146112,0.0028991308150534303,332.02677853312457,329.2039261777082,3.76318599750835,3.8
10.0,220.00000000000003,2.080976750984042,0.9683516547487961,0.002938922038141619,332.0575103794944,329.2141701264981,3.76641483130745,3.8
10.0,225.0,2.098578688719638,0.9812785010656083,0.002978096318131691,332.08803916354674,329.2243463878489,3.769622330414654,3.8
10.0,230.00000000000003,2.1161806264552343,0.9940084780945325,0.0030166724940958235,332.11837107831127,329.23445702610377,3.772809145499066,3.8
10.0,235.0,2.1337825641908306,1.0065474996886927,0.0030546685551576754,332.148512037641,329.244504012547,3.7759758978981868,3.8
10.0,240.00000000000003,2.151384501926427,1.018901217060056,0.003092101690864457,332.178467692748,329.254489230916,3.779123181355224,3.8
10.0,245.00000000000003,2.168986439662023,1.0310750341081436,0.003128988337881796,332.2082434475317,329.2644144825106,3.782251563629504,3.8
10.0,250.0,2.1865883773976194,1.0430741216463757,0.0031653442233289066,332.23784447280553,329.2742814909352,3.785361587991278,3.8
10.0,255.00000000000003,2.2041903151332156,1.0549034306198393,0.0032011844050400125,332.26727571951454,329.2840919065049,3.7884537746103435,3.8
10.0,260.0,2.2217922528688114,1.0665677043990962,0.003236523309010007,332.2965419310294,329.29384731034315,3.791528621847746,3.8
10.0,265.00000000000006,2.239394190604408,1.0780714902264725,0.003271374764257398,332.3256476545924,329.3035492181975,3.794586607458389,3.8
10.0,270.0,2.256996128340004,1.08941914988399,0.003305752035315391,332.3545972519855,329.3131990839952,3.797628189711811,3.8
10.0,275.0,2.2745980660756002,1.1006148696456173,0.003339667852542171,332.3833949094827,329.32279830316094,3.8006538084378434,3.8
10.0,280.0,2.292200003811197,1.1116626695706915,0.0033731344404236883,332.41204464714343,329.3323482157145,3.803663886003016,3.8
10.0,285.0,2.3098019415467927,1.122566412190166,0.0034061635440264235,332.44055032749844,329.34185010916616,3.806658828223182,3.8
10.0,290.00000000000006,2.327403879282389,1.1333298106326888,0.0034387664537433916,332.46891566367657,329.3513052212256,3.809639025217305,3.8
